0	-77.9272
0.1	-77.7441
0.2	-77.6831
0.3	-77.8052
0.4	-77.7747
0.5	-77.8052
0.6	-77.7441
0.7	-77.7441
0.8	-77.8052
0.9	-77.8357
1	-77.8052
1.1	-77.7441
1.2	-77.7441
1.3	-77.7136
1.4	-77.7747
1.5	-77.8662
1.6	-77.8357
1.7	-77.6831
1.8	-77.8357
1.9	-77.8052
2	-77.7747
2.1	-77.7747
2.2	-77.6526
2.3	-77.6221
2.4	-77.8052
2.5	-77.7747
2.6	-77.7441
2.7	-77.7441
2.8	-77.6526
2.9	-77.8967
3	-77.6221
3.1	-77.7441
3.2	-77.5305
3.3	-77.7441
3.4	-77.7747
3.5	-77.7441
3.6	-77.6526
3.7	-77.561
3.8	-77.6831
3.9	-77.8052
4	-77.7747
4.1	-77.7136
4.2	-77.5916
4.3	-77.6526
4.4	-77.8662
4.5	-77.8662
4.6	-77.6831
4.7	-77.7441
4.8	-77.6526
4.9	-77.8662
5	-77.7136
5.1	-77.6221
5.2	-77.6221
5.3	-77.6526
5.4	-77.7747
5.5	-77.8052
5.6	-77.6831
5.7	-77.7136
5.8	-77.8052
5.9	-77.7747
6	-77.8357
6.1	-77.6831
6.2	-77.6831
6.3	-77.7136
6.4	-77.8357
6.5	-77.9272
6.6	-77.8052
6.7	-77.7747
6.8	-77.6831
6.9	-77.8052
7	-77.8052
7.1	-77.7441
7.2	-77.6221
7.3	-77.6526
7.4	-77.8052
7.5	-77.7136
7.6	-77.6526
7.7	-77.6831
7.8	-77.7441
7.9	-77.5916
8	-77.8052
8.1	-77.561
8.2	-77.7441
8.3	-77.5916
8.4	-77.6831
8.5	-77.6221
8.6	-77.6221
8.7	-77.6221
8.8	-77.6831
8.9	-77.7136
9	-77.7136
9.1	-77.6831
9.2	-77.6221
9.3	-77.5916
9.4	-77.7136
9.5	-77.5305
9.6	-77.6831
9.7	-77.7136
9.8	-77.6831
9.9	-77.5916
10	-77.8357
10.1	-77.6221
10.2	-77.6526
10.3	-77.5916
10.4	-77.6526
10.5	-77.5916
10.6	-77.561
10.7	-77.7441
10.8	-77.6831
10.9	-77.6526
11	-77.6831
11.1	-77.7441
11.2	-77.5916
11.3	-77.6221
11.4	-77.5305
11.5	-77.6221
11.6	-77.6221
11.7	-77.6831
11.8	-77.6526
11.9	-77.6831
12	-77.6221
12.1	-77.7441
12.2	-77.6526
12.3	-77.6526
12.4	-77.5916
12.5	-77.6526
12.6	-77.5916
12.7	-77.6831
12.8	-77.5305
12.9	-77.6221
13	-77.561
13.1	-77.6831
13.2	-77.5916
13.3	-77.6221
13.4	-77.6526
13.5	-77.6526
13.6	-77.7136
13.7	-77.6831
13.8	-77.6831
13.9	-77.5305
14	-77.6221
14.1	-77.5916
14.2	-77.7136
14.3	-77.5916
14.4	-77.5
14.5	-77.5
14.6	-77.6221
14.7	-77.7747
